,code,Uom,year,period,polution,id,Country,population,tourists,venue,rate,food,glass,metal,other,paper,plastic,leather,green_waste,waste_recycling
18769,CAS_14798-03-9,mg{NH4}/L,2007,2007-01--2007-12,0.03601248,ATOK411340000,Austria,107.127966860564,19909000.0,0.0,0.0,31.4,7.0,4.4,18.5,19.7,11.1,0.0,0.0,25.66
18770,EEA_3133-01-5,mg{O2}/L,2011,2011-01--2011-12,2.75833,UKGB107041012641,United Kingdom,274.70898193692403,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
18771,CAS_14798-03-9,mg{NH4}/L,2011,2011-01--2011-12,0.08307600000000001,UKGB107041012740,United Kingdom,274.70898193692403,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
18772,EEA_3133-01-5,mg{O2}/L,2011,2011-01--2011-12,1.68333,UKGB107041012740,United Kingdom,274.70898193692403,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
18773,EEA_3142-01-6,uS/cm,2011,2011-01--2011-12,346.315,UKGB107041012740,United Kingdom,274.70898193692403,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
18774,CAS_14265-44-2,mg{P}/L,2010,2010-01--2010-12,0.00815789,FRFR170,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
18775,CAS_7723-14-0,mg{P}/L,2010,2010-01--2010-12,0.0121667,FRFR157A,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
18776,CAS_14265-44-2,mg{P}/L,2010,2010-01--2010-12,0.00815789,FRFR252A,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
18777,EEA_3161-02-2,mg{N}/L,2010,2010-01--2010-12,0.798946,FRFR252A,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
18778,EEA_3161-02-2,mg{N}/L,2010,2010-01--2010-12,2.16157,FRFR156,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
18779,CAS_14797-55-8,mg{NO3}/L,2010,2010-01--2010-12,0.5664656389999999,FRFRR186_5,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
18780,CAS_14797-55-8,mg{NO3}/L,2010,2010-01--2010-12,4.148528419,FRFR186,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
18781,EEA_3161-02-2,mg{N}/L,2010,2010-01--2010-12,0.689511,FRFR183,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
18782,CAS_7723-14-0,mg{P}/L,2010,2010-01--2010-12,0.0315,FRFR171,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
18783,CAS_7723-14-0,mg{P}/L,2010,2010-01--2010-12,0.0125,FRFR179,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
18784,CAS_14797-55-8,mg{NO3}/L,2010,2010-01--2010-12,3.4987599210000004,FRFR252A,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
18785,CAS_14798-03-9,mg{NH4}/L,2010,2010-01--2010-12,0.0350621936,FRFR183,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
18786,EEA_3133-01-5,mg{O2}/L,2010,2010-01--2010-12,1.30833,FRFR183,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
18787,CAS_14797-55-8,mg{NO3}/L,2010,2010-01--2010-12,3.3654718049999994,FRFRR174_5,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
18788,EEA_3161-02-2,mg{N}/L,2010,2010-01--2010-12,0.32445799999999997,FRFR171,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
18789,CAS_14798-03-9,mg{NH4}/L,2010,2010-01--2010-12,0.029218537599999997,FRFR251,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
18790,CAS_7723-14-0,mg{P}/L,2010,2010-01--2010-12,0.0233333,FRFR251,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
18791,EEA_3161-02-2,mg{N}/L,2010,2010-01--2010-12,0.444888,FRFR179,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
18792,CAS_14798-03-9,mg{NH4}/L,2010,2010-01--2010-12,0.0250443872,FRFR250,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
18793,CAS_14265-44-2,mg{P}/L,2010,2010-01--2010-12,0.00815789,FRFR251,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
18794,CAS_7723-14-0,mg{P}/L,2010,2010-01--2010-12,0.0166667,FRFR183,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
18795,CAS_14265-44-2,mg{P}/L,2010,2010-01--2010-12,0.00815789,FRFR171,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
18796,CAS_14797-55-8,mg{NO3}/L,2010,2010-01--2010-12,3.04891917,FRFR251,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
18797,CAS_14798-03-9,mg{NH4}/L,2010,2010-01--2010-12,0.0250443872,FRFR251,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
18798,EEA_3133-01-5,mg{O2}/L,2010,2010-01--2010-12,1.05,FRFR251,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
18799,EEA_3161-02-2,mg{N}/L,2010,2010-01--2010-12,0.554028,FRFR251,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
18800,CAS_14797-55-8,mg{NO3}/L,2010,2010-01--2010-12,2.015949552,FRFR250,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
18801,CAS_14265-44-2,mg{P}/L,2010,2010-01--2010-12,0.00815789,FRFR178,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
18802,CAS_14798-03-9,mg{NH4}/L,2010,2010-01--2010-12,0.039236344,FRFR177,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
18803,EEA_3152-01-0,[pH],2010,2010-01--2010-12,6.886,UKSC010220,United Kingdom,274.70898193692403,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
18804,EEA_3163-01-7,mg{Si}/L,2010,2010-01--2010-12,3.3133,UKSC010266,United Kingdom,274.70898193692403,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
18805,CAS_14797-65-0,mg{NO2}/L,2010,2010-01--2010-12,0.0164225,UKSC010343,United Kingdom,274.70898193692403,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
18806,EEA_31613-01-1,mg{NH3}/L,2010,2010-01--2010-12,0.000364767,UKSC010343,United Kingdom,274.70898193692403,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
18807,EEA_3131-01-9,%,2010,2010-01--2010-12,105.133,UKSC010343,United Kingdom,274.70898193692403,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
18808,CAS_72-20-8,ug/L,2015,2015-01-01--2015-12-31,0.001,ES063MSPF000117100,Spain,93.6771974435832,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84
18809,CAS_72-54-8,ug/L,2015,2015-01-01--2015-12-31,0.001,ES063MSPF000117100,Spain,93.6771974435832,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84
18810,EEA_3131-01-9,%,2010,2010-01--2010-12,98.0667,UKSC010422,United Kingdom,274.70898193692403,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
18811,EEA_3121-01-5,Cel,2010,2010-01--2010-12,9.5833,UKSC010422,United Kingdom,274.70898193692403,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
18812,CAS_72-55-9,ug/L,2015,2015-01-01--2015-12-31,0.001,ES063MSPF000117100,Spain,93.6771974435832,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84
18813,CAS_14797-55-8,mg{NO3}/L,2010,2010-01--2010-12,0.22135,UKSC010457,United Kingdom,274.70898193692403,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
18814,EEA_3161-02-2,mg{N}/L,2010,2010-01--2010-12,1.0531,UKSC010757,United Kingdom,274.70898193692403,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
18815,CAS_14798-03-9,mg{NH4}/L,2010,2010-01--2010-12,0.0250443872,FRFR184,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
18816,CAS_14797-55-8,mg{NO3}/L,2010,2010-01--2010-12,1.999290751,FRFR184,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
18817,CAS_7723-14-0,mg{P}/L,2010,2010-01--2010-12,0.0161667,FRFR184,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
18818,CAS_14265-44-2,mg{P}/L,2010,2010-01--2010-12,0.00815789,FRFRR174_5,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
18819,EEA_3161-02-2,mg{N}/L,2010,2010-01--2010-12,0.76478,FRFRR174_5,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
18820,CAS_14797-55-8,mg{NO3}/L,2010,2010-01--2010-12,1.416161884,FRFR171,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
18821,CAS_14797-55-8,mg{NO3}/L,2010,2010-01--2010-12,1.949309921,FRFR179,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
18822,CAS_14798-03-9,mg{NH4}/L,2010,2010-01--2010-12,0.0342274408,FRFR178,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
18823,CAS_14797-55-8,mg{NO3}/L,2010,2010-01--2010-12,1.516127971,FRFR178,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
18824,CAS_14265-44-2,mg{P}/L,2010,2010-01--2010-12,0.011693,FRFR177,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
18825,CAS_14265-44-2,mg{P}/L,2010,2010-01--2010-12,0.015717500000000002,FRDR93A,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
18826,CAS_14265-44-2,mg{P}/L,2010,2010-01--2010-12,0.00206667,FRDR12100,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
18827,EEA_3161-02-2,mg{N}/L,2010,2010-01--2010-12,0.149818,FRDR12100,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
18828,CAS_14265-44-2,mg{P}/L,2010,2010-01--2010-12,0.00685263,FRDR1060,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
18829,EEA_3161-02-2,mg{N}/L,2010,2010-01--2010-12,3.6930300000000003,FRDR1060,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
18830,CAS_14797-55-8,mg{NO3}/L,2010,2010-01--2010-12,0.7330713569999999,FRDR391,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
18831,CAS_14797-55-8,mg{NO3}/L,2010,2010-01--2010-12,0.699753755,FRDR85,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
18832,CAS_14798-03-9,mg{NH4}/L,2010,2010-01--2010-12,0.047584387199999995,FRDR1807A,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
18833,EEA_3133-01-5,mg{O2}/L,2010,2010-01--2010-12,0.883333,FRDR1807A,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
18834,CAS_14798-03-9,mg{NH4}/L,2010,2010-01--2010-12,0.030888172000000002,FRFR178,Spain,93.6771974435832,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84
18835,CAS_14265-44-2,mg{P}/L,2010,2010-01--2010-12,0.00864737,FRDR85,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
18836,EEA_3133-01-5,mg{O2}/L,2010,2010-01--2010-12,0.30833299999999997,FRDR82,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
18837,CAS_14797-55-8,mg{NO3}/L,2010,2010-01--2010-12,2.415809473,FRDR281B,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
18838,EEA_3133-01-5,mg{O2}/L,2008,2008-01--2008-12,1.1545,UKSC003801,United Kingdom,274.70898193692403,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
18839,EEA_3133-01-5,mg{O2}/L,2008,2008-01--2008-12,2.8417,UKSC003806,United Kingdom,274.70898193692403,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
18840,EEA_3133-01-5,mg{O2}/L,2008,2008-01--2008-12,0.9683,UKSC004700,United Kingdom,274.70898193692403,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
18841,EEA_3133-01-5,mg{O2}/L,2008,2008-01--2008-12,1.5283,UKSC005809,United Kingdom,274.70898193692403,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
18842,EEA_3133-01-5,mg{O2}/L,2008,2008-01--2008-12,1.2725,UKSC006535,United Kingdom,274.70898193692403,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
18843,EEA_3161-03-3,mg{N}/L,2009,2009-04--2009-10,0.426667,FRHR130B,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
18844,EEA_3164-07-6,{massRatio},2009,2009-01--2009-12,83.7898,FRHR137,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
18845,EEA_3133-03-7,mg{O2}/L,2009,2009-01--2009-12,20.0,FRHR137,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
18846,EEA_3142-01-6,uS/cm,2009,2009-01--2009-12,504.167,FRHR137,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
18847,EEA_3161-01-1,mg{N}/L,2009,2009-01--2009-12,0.6025,FRHR137,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
18848,EEA_3161-05-5,mg{N}/L,2009,2009-01--2009-12,3.52198,FRHR137,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
18849,EEA_3133-03-7,mg{O2}/L,2009,2009-01--2009-12,20.0,FRHR154A,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
18850,EEA_3133-01-5,mg{O2}/L,2009,2009-01--2009-12,1.5875,FRHR139,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
18851,CAS_14798-03-9,mg{NH4}/L,2009,2009-01--2009-12,0.11520438720000001,FRHR139,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
18852,EEA_3161-03-3,mg{N}/L,2009,2009-01--2009-12,0.845556,FRHR139,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
18853,EEA_3164-08-7,{massRatio},2009,2009-01--2009-12,81.344,FRHR143,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
18854,CAS_7723-14-0,mg{P}/L,2009,2009-01--2009-12,0.10291700000000001,FRHR143,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
18855,CAS_2303-17-5,ug/L,2011,2011-03-17--2011-09-06,10.0,CZBER_0110,Czech Republic,137.657705257705,6063076.0,0.0,11.092558966742619,62.3,2.4,8.4,14.899999999999995,9.1,2.2,0.0,0.0,25.5
18856,CAS_2303-17-5,ug/L,2011,2011-01-10--2011-09-07,10.0,CZOHL_0560,Czech Republic,137.657705257705,6063076.0,0.0,11.092558966742619,62.3,2.4,8.4,14.899999999999995,9.1,2.2,0.0,0.0,25.5
18857,CAS_2303-17-5,ug/L,2011,2011-03-16--2011-11-21,10.0,CZLNO_0150,Germany,237.30759674834,22635423.0,0.0,0.0,30.0,10.0,1.4,17.7,24.0,13.0,4.0,0.0,47.83
18858,CAS_14265-44-2,mg{P}/L,2009,2009-01--2009-12,0.009000000000000001,SE734346-180628,Sweden,24.981498121823698,4303307.0,0.0,0.0,23.34,9.15,9.2,0.0,36.4,6.58,0.0,15.33,32.37
18859,EEA_3161-02-2,mg{N}/L,2009,2009-01--2009-12,0.026000000000000002,SE734346-180628,Sweden,24.981498121823698,4303307.0,0.0,0.0,23.34,9.15,9.2,0.0,36.4,6.58,0.0,15.33,32.37
18860,EEA_3133-04-8,mg{O2}/L,2009,2009-01--2009-12,6.47,SE739989-185170,Sweden,24.981498121823698,4303307.0,0.0,0.0,23.34,9.15,9.2,0.0,36.4,6.58,0.0,15.33,32.37
18861,EEA_3152-01-0,[pH],2009,2009-01--2009-12,6.85,SE739989-185170,Sweden,24.981498121823698,4303307.0,0.0,0.0,23.34,9.15,9.2,0.0,36.4,6.58,0.0,15.33,32.37
18862,EEA_3161-05-5,mg{N}/L,2009,2009-01--2009-12,0.048,SE733742-177957,Sweden,24.981498121823698,4303307.0,0.0,0.0,23.34,9.15,9.2,0.0,36.4,6.58,0.0,15.33,32.37
18863,CAS_14798-03-9,mg{NH4}/L,2009,2009-01--2009-12,0.021896,SE735435-183996,Sweden,24.981498121823698,4303307.0,0.0,0.0,23.34,9.15,9.2,0.0,36.4,6.58,0.0,15.33,32.37
18864,CAS_14798-03-9,mg{NH4}/L,2009,2009-01--2009-12,0.0322,SE740810-178404,Sweden,24.981498121823698,4303307.0,0.0,0.0,23.34,9.15,9.2,0.0,36.4,6.58,0.0,15.33,32.37
18865,CAS_7723-14-0,mg{P}/L,2009,2009-01--2009-12,0.024,SE740810-178404,Sweden,24.981498121823698,4303307.0,0.0,0.0,23.34,9.15,9.2,0.0,36.4,6.58,0.0,15.33,32.37
18866,EEA_3133-03-7,mg{O2}/L,2010,2010-01--2010-12,3.4167,ES030MSPF0132010,Spain,93.6771974435832,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84
18867,EEA_3152-01-0,[pH],2010,2010-01--2010-12,7.9,ES12063,Spain,93.6771974435832,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84
18868,EEA_3133-03-7,mg{O2}/L,2010,2010-01--2010-12,1.7084,ES12057,Spain,93.6771974435832,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84
18869,CAS_14797-55-8,mg{NO3}/L,2010,2010-01--2010-12,1.1040938,ES12057,Spain,93.6771974435832,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84
18870,EEA_3164-08-7,{massRatio},2010,2010-01--2010-12,69.6976,ES12057,Spain,93.6771974435832,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84
18871,EEA_31613-01-1,mg{NH3}/L,2010,2010-01--2010-12,0.004134026,ES12222,Spain,93.6771974435832,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84
18872,CAS_128-37-0,ug/L,2016,2016-01-19--2016-03-17,0.01,CZBER_0060,Czech Republic,137.657705257705,6063076.0,0.0,11.092558966742619,62.3,2.4,8.4,14.899999999999995,9.1,2.2,0.0,0.0,25.5
18873,EEA_3133-05-9,mg{C}/L,2010,2010-01--2010-12,3.2760000000000002,DERW_DEBW_6-05,Germany,237.30759674834,22635423.0,0.0,0.0,30.0,10.0,1.4,17.7,24.0,13.0,4.0,0.0,47.83
18874,CAS_14797-55-8,mg{NO3}/L,2006,2006-01--2006-12,13.56136191,LT150100016,Russia,,,0.0,,,,,,,,,,
18875,EEA_3161-05-5,mg{N}/L,2010,2010-01--2010-12,1.35025,LT100100014,Lithuania,44.7230757742448,1538269.0,0.0,11.09062194824219,40.4,8.65,2.75,44.05,10.05,10.15,0.0,0.0,22.92
18876,EEA_31615-01-7,mg{N}/L,2010,2010-01--2010-12,2.425,LT100100014,Lithuania,44.7230757742448,1538269.0,0.0,11.09062194824219,40.4,8.65,2.75,44.05,10.05,10.15,0.0,0.0,22.92
18877,CAS_15307-86-5,ug/L,2016,2016-02-03--2016-06-08,0.01187,CZMOV_1330,Czech Republic,137.657705257705,6063076.0,0.0,11.092558966742619,62.3,2.4,8.4,14.899999999999995,9.1,2.2,0.0,0.0,25.5
18878,CAS_15307-86-5,ug/L,2016,2016-02-01--2016-05-23,0.04993,CZMOV_1350,Czech Republic,137.657705257705,6063076.0,0.0,11.092558966742619,62.3,2.4,8.4,14.899999999999995,9.1,2.2,0.0,0.0,25.5
18879,CAS_111988-49-9,ug/L,2016,2016-01-04--2016-03-07,0.01,CZBER_0360,Czech Republic,137.657705257705,6063076.0,0.0,11.092558966742619,62.3,2.4,8.4,14.899999999999995,9.1,2.2,0.0,0.0,25.5
18880,CAS_135410-20-7,ug/L,2016,2016-01-04--2016-03-07,0.01,CZBER_0360,Czech Republic,137.657705257705,6063076.0,0.0,11.092558966742619,62.3,2.4,8.4,14.899999999999995,9.1,2.2,0.0,0.0,25.5
18881,CAS_138261-41-3,ug/L,2016,2016-01-04--2016-03-07,0.01,CZBER_0360,Czech Republic,137.657705257705,6063076.0,0.0,11.092558966742619,62.3,2.4,8.4,14.899999999999995,9.1,2.2,0.0,0.0,25.5
18882,EEA_3152-01-0,[pH],2010,2010-01--2010-12,8.323080000000001,DERW_DEBW_12-01,Germany,237.30759674834,22635423.0,0.0,0.0,30.0,10.0,1.4,17.7,24.0,13.0,4.0,0.0,47.83
18883,CAS_14265-44-2,mg{P}/L,2010,2010-01--2010-12,0.05616,DERW_DEBW_6-05,Germany,237.30759674834,22635423.0,0.0,0.0,30.0,10.0,1.4,17.7,24.0,13.0,4.0,0.0,47.83
18884,CAS_7723-14-0,mg{P}/L,2010,2010-01--2010-12,0.09876900000000001,DERW_DEBW_6-05,Germany,237.30759674834,22635423.0,0.0,0.0,30.0,10.0,1.4,17.7,24.0,13.0,4.0,0.0,47.83
18885,CAS_14797-65-0,mg{NO2}/L,2010,2010-01--2010-12,0.0098535,DERW_DEBW_12-04,Germany,237.30759674834,22635423.0,0.0,0.0,30.0,10.0,1.4,17.7,24.0,13.0,4.0,0.0,47.83
18886,EEA_3164-07-6,{massRatio},2010,2010-01--2010-12,23.8524,LT100100014,Lithuania,44.7230757742448,1538269.0,0.0,11.09062194824219,40.4,8.65,2.75,44.05,10.05,10.15,0.0,0.0,22.92
18887,EEA_3152-01-0,[pH],2010,2010-01--2010-12,8.22667,LT100100014,Lithuania,44.7230757742448,1538269.0,0.0,11.09062194824219,40.4,8.65,2.75,44.05,10.05,10.15,0.0,0.0,22.92
18888,CAS_14797-65-0,mg{NO2}/L,2010,2010-01--2010-12,0.00492675,UKSC020116,United Kingdom,274.70898193692403,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
18889,EEA_31613-01-1,mg{NH3}/L,2010,2010-01--2010-12,0.000364767,UKSC020116,United Kingdom,274.70898193692403,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
18890,EEA_3131-01-9,%,2010,2010-01--2010-12,100.354,UKSC020116,United Kingdom,274.70898193692403,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
18891,EEA_3163-01-7,mg{Si}/L,2010,2010-01--2010-12,1.525,UKSC020130,United Kingdom,274.70898193692403,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
18892,EEA_3152-01-0,[pH],2010,2010-01--2010-12,6.8745,UKSC020130,United Kingdom,274.70898193692403,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
18893,CAS_14797-55-8,mg{NO3}/L,2010,2010-01--2010-12,0.1970015,UKSC020505,None,,,0.0,,,,,,,,,,
18894,EEA_3161-02-2,mg{N}/L,2009,2009-01--2009-12,1.094,ES11907,Spain,93.6771974435832,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84
